Problem,ProblemCorrectness,ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,ParticipantID,Language,Country,ReadingDisorder,CurrentDev,CurrentUGrad,CurrentGrad,EnglishSkill,JavaSkill,ProgrammingSkill,YearsJava,YearsProgramming,ReadTime,AnswerTime,Readability,MCQCorrectness,ConfidenceLevel,LogicalCorrectness,LogicalCorrectnessExplanation
r1p1s4,0,R_bpbU1zRimRVqc25,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42774.54241,42774.56104,1,B340,Spanish,Colombia,2,2,1,2,4,4,2,2,5,91463.0,25210.0,Easy to read,Incorrect,Neutral,0,nan
r2p1s1,1,R_bpbU1zRimRVqc25,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42774.54241,42774.56104,1,B340,Spanish,Colombia,2,2,1,2,4,4,2,2,5,94582.0,59031.0,Easy to read,Incorrect,Neutral,1,nan
r1p2s3,0,R_bpbU1zRimRVqc25,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42774.54241,42774.56104,1,B340,Spanish,Colombia,2,2,1,2,4,4,2,2,5,63457.0,13063.0,Easy to read,Correct,Very confident,0,nan
r2p2s3,0,R_bpbU1zRimRVqc25,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42774.54241,42774.56104,1,B340,Spanish,Colombia,2,2,1,2,4,4,2,2,5,270658.0,62621.0,Neutral,Correct,Neutral,0,nan
r1p3s1,1,R_bpbU1zRimRVqc25,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42774.54241,42774.56104,1,B340,Spanish,Colombia,2,2,1,2,4,4,2,2,5,27149.0,21548.0,Very easy to read,Correct,Neutral,1,nan
r2p3s2,1,R_bpbU1zRimRVqc25,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42774.54241,42774.56104,1,B340,Spanish,Colombia,2,2,1,2,4,4,2,2,5,94077.0,23175.0,Neutral,Incorrect,Neutral,1,nan
r1p4s2,1,R_bpbU1zRimRVqc25,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42774.54241,42774.56104,1,B340,Spanish,Colombia,2,2,1,2,4,4,2,2,5,85528.0,25279.0,Very difficult to read,Incorrect,Not at all confident,0,maybe
r2p4s4,0,R_bpbU1zRimRVqc25,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42774.54241,42774.56104,1,B340,Spanish,Colombia,2,2,1,2,4,4,2,2,5,97304.0,20984.0,Easy to read,Incorrect,Neutral,0,nan
r1p1s4,0,R_2xXgkXnPG5jZ4Fg,Default Response Set,Anonymous,nan,nan,173.89.77.205,0,42785.607410000004,42785.63513,1,B279,English,USA,2,2,1,2,5,2,2,1,5,118390.0,34509.0,Neutral,Incorrect,Somewhat confident,0,nan
r2p1s1,1,R_2xXgkXnPG5jZ4Fg,Default Response Set,Anonymous,nan,nan,173.89.77.205,0,42785.607410000004,42785.63513,1,B279,English,USA,2,2,1,2,5,2,2,1,5,116987.0,58569.0,Easy to read,Correct,Neutral,1,nan
r1p2s3,0,R_2xXgkXnPG5jZ4Fg,Default Response Set,Anonymous,nan,nan,173.89.77.205,0,42785.607410000004,42785.63513,1,B279,English,USA,2,2,1,2,5,2,2,1,5,52874.0,56021.0,Neutral,Incorrect,Somewhat confident,1,The input value 70 is never accounted for in any of the if() statements and will cause all 3 to fail
r2p2s3,0,R_2xXgkXnPG5jZ4Fg,Default Response Set,Anonymous,nan,nan,173.89.77.205,0,42785.607410000004,42785.63513,1,B279,English,USA,2,2,1,2,5,2,2,1,5,121292.0,49041.0,Easy to read,Incorrect,Neutral,0,nan
r1p3s1,1,R_2xXgkXnPG5jZ4Fg,Default Response Set,Anonymous,nan,nan,173.89.77.205,0,42785.607410000004,42785.63513,1,B279,English,USA,2,2,1,2,5,2,2,1,5,100445.0,21853.0,Neutral,Correct,Neutral,1,nan
r2p3s2,1,R_2xXgkXnPG5jZ4Fg,Default Response Set,Anonymous,nan,nan,173.89.77.205,0,42785.607410000004,42785.63513,1,B279,English,USA,2,2,1,2,5,2,2,1,5,58519.0,28921.0,Easy to read,Correct,Neutral,1,nan
r1p4s2,1,R_2xXgkXnPG5jZ4Fg,Default Response Set,Anonymous,nan,nan,173.89.77.205,0,42785.607410000004,42785.63513,1,B279,English,USA,2,2,1,2,5,2,2,1,5,66582.0,36196.0,Difficult to read,Correct,Not very confident,1,nan
r2p4s4,0,R_2xXgkXnPG5jZ4Fg,Default Response Set,Anonymous,nan,nan,173.89.77.205,0,42785.607410000004,42785.63513,1,B279,English,USA,2,2,1,2,5,2,2,1,5,91742.0,80165.0,Neutral,Correct,Somewhat confident,1,If the character at 'index' is not equal to the character being searched for index is never incremented
r1p1s4,0,R_1NB8zdqri8JAUEh,Default Response Set,Anonymous,nan,nan,104.183.60.18,0,42786.77035,42786.78455,1,B282,English,USA,2,2,1,2,5,3,4,1,6,87300.0,36327.0,Difficult to read,Correct,Not very confident,0,nan
r2p1s1,1,R_1NB8zdqri8JAUEh,Default Response Set,Anonymous,nan,nan,104.183.60.18,0,42786.77035,42786.78455,1,B282,English,USA,2,2,1,2,5,3,4,1,6,59688.0,47994.0,Very difficult to read,Incorrect,Not very confident,1,nan
r1p2s3,0,R_1NB8zdqri8JAUEh,Default Response Set,Anonymous,nan,nan,104.183.60.18,0,42786.77035,42786.78455,1,B282,English,USA,2,2,1,2,5,3,4,1,6,74916.0,38190.0,Easy to read,Correct,Somewhat confident,0,nan
r2p2s3,0,R_1NB8zdqri8JAUEh,Default Response Set,Anonymous,nan,nan,104.183.60.18,0,42786.77035,42786.78455,1,B282,English,USA,2,2,1,2,5,3,4,1,6,75601.0,40378.0,Neutral,Correct,Somewhat confident,0,nan
r1p3s1,1,R_1NB8zdqri8JAUEh,Default Response Set,Anonymous,nan,nan,104.183.60.18,0,42786.77035,42786.78455,1,B282,English,USA,2,2,1,2,5,3,4,1,6,87826.0,46890.0,Neutral,Incorrect,Neutral,0,used lots of if statements instead of if/elseif/else
r2p3s2,1,R_1NB8zdqri8JAUEh,Default Response Set,Anonymous,nan,nan,104.183.60.18,0,42786.77035,42786.78455,1,B282,English,USA,2,2,1,2,5,3,4,1,6,83263.0,35425.0,Easy to read,Correct,Neutral,1,nan
r1p4s2,1,R_1NB8zdqri8JAUEh,Default Response Set,Anonymous,nan,nan,104.183.60.18,0,42786.77035,42786.78455,1,B282,English,USA,2,2,1,2,5,3,4,1,6,73241.0,34893.0,Difficult to read,Incorrect,Somewhat confident,0,the code should be much simpler.  
r2p4s4,0,R_1NB8zdqri8JAUEh,Default Response Set,Anonymous,nan,nan,104.183.60.18,0,42786.77035,42786.78455,1,B282,English,USA,2,2,1,2,5,3,4,1,6,48763.0,57462.0,Neutral,Correct,Very confident,1,The counter is incremented regardless for each character.  
r1p1s4,0,R_2e8TCbiZGx1YJxm,Default Response Set,Anonymous,nan,nan,24.140.103.35,0,42790.6765,42790.70627,1,B366,English,USA,2,2,1,2,5,3,4,2,5,27956.0,47076.0,Neutral,Incorrect,Not very confident,0,nan
r2p1s1,1,R_2e8TCbiZGx1YJxm,Default Response Set,Anonymous,nan,nan,24.140.103.35,0,42790.6765,42790.70627,1,B366,English,USA,2,2,1,2,5,3,4,2,5,62826.0,29360.0,Easy to read,Incorrect,Somewhat confident,1,nan
r1p2s3,0,R_2e8TCbiZGx1YJxm,Default Response Set,Anonymous,nan,nan,24.140.103.35,0,42790.6765,42790.70627,1,B366,English,USA,2,2,1,2,5,3,4,2,5,86907.0,50737.0,Very easy to read,Correct,Very confident,1,It will give an F for 80 and 70
r2p2s3,0,R_2e8TCbiZGx1YJxm,Default Response Set,Anonymous,nan,nan,24.140.103.35,0,42790.6765,42790.70627,1,B366,English,USA,2,2,1,2,5,3,4,2,5,21595.0,23824.0,Neutral,Incorrect,Neutral,0,nan
r1p3s1,1,R_2e8TCbiZGx1YJxm,Default Response Set,Anonymous,nan,nan,24.140.103.35,0,42790.6765,42790.70627,1,B366,English,USA,2,2,1,2,5,3,4,2,5,60259.0,17948.0,Very easy to read,Correct,Very confident,1,nan
r2p3s2,1,R_2e8TCbiZGx1YJxm,Default Response Set,Anonymous,nan,nan,24.140.103.35,0,42790.6765,42790.70627,1,B366,English,USA,2,2,1,2,5,3,4,2,5,36700.0,29414.0,Easy to read,Incorrect,Somewhat confident,1,nan
r1p4s2,1,R_2e8TCbiZGx1YJxm,Default Response Set,Anonymous,nan,nan,24.140.103.35,0,42790.6765,42790.70627,1,B366,English,USA,2,2,1,2,5,3,4,2,5,77400.0,37328.0,Neutral,Correct,Somewhat confident,1,nan
r2p4s4,0,R_2e8TCbiZGx1YJxm,Default Response Set,Anonymous,nan,nan,24.140.103.35,0,42790.6765,42790.70627,1,B366,English,USA,2,2,1,2,5,3,4,2,5,41237.0,28586.0,Very easy to read,Incorrect,Somewhat confident,0,nan
r1p1s4,0,R_3HN8362hvi3yoIM,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42640.72193,42640.753919999996,1,B4,Spanish,Colombia,2,2,1,2,4,3,3,1,8,164414.0,252047.0,Easy to read,Incorrect,Neutral,1,The code do not evaluate when the values are equal
r2p1s1,1,R_3HN8362hvi3yoIM,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42640.72193,42640.753919999996,1,B4,Spanish,Colombia,2,2,1,2,4,3,3,1,8,51108.0,55122.0,Difficult to read,Incorrect,Not at all confident,1,nan
r1p2s3,0,R_3HN8362hvi3yoIM,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42640.72193,42640.753919999996,1,B4,Spanish,Colombia,2,2,1,2,4,3,3,1,8,72620.0,141369.0,Easy to read,Correct,Somewhat confident,1,Exclude borders of the grade like 80.
r2p2s3,0,R_3HN8362hvi3yoIM,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42640.72193,42640.753919999996,1,B4,Spanish,Colombia,2,2,1,2,4,3,3,1,8,162032.0,61515.0,Difficult to read,Correct,Not very confident,0,nan
r1p3s2,1,R_3HN8362hvi3yoIM,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42640.72193,42640.753919999996,1,B4,Spanish,Colombia,2,2,1,2,4,3,3,1,8,138596.0,27780.0,Neutral,Correct,Neutral,1,nan
r2p3s4,0,R_3HN8362hvi3yoIM,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42640.72193,42640.753919999996,1,B4,Spanish,Colombia,2,2,1,2,4,3,3,1,8,146276.0,74392.0,Neutral,Incorrect,Not at all confident,0,nan
r1p4s1,1,R_3HN8362hvi3yoIM,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42640.72193,42640.753919999996,1,B4,Spanish,Colombia,2,2,1,2,4,3,3,1,8,32964.0,125078.0,Very easy to read,Correct,Neutral,1,nan
r2p4s2,1,R_3HN8362hvi3yoIM,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42640.72193,42640.753919999996,1,B4,Spanish,Colombia,2,2,1,2,4,3,3,1,8,202993.0,75133.0,Neutral,Correct,Not very confident,1,nan
r1p1s4,0,R_24qtz8oNgErKYy0,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42668.55502,42668.573469999996,1,B24,Spanish,Colombia,2,2,1,2,5,4,4,2,5,85381.0,141509.0,Difficult to read,Correct,Somewhat confident,1,When the input are 3 numbers which are the same the result is undefined.
r2p1s1,1,R_24qtz8oNgErKYy0,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42668.55502,42668.573469999996,1,B24,Spanish,Colombia,2,2,1,2,5,4,4,2,5,79492.0,21682.0,Neutral,Correct,Very confident,1,nan
r1p2s3,0,R_24qtz8oNgErKYy0,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42668.55502,42668.573469999996,1,B24,Spanish,Colombia,2,2,1,2,5,4,4,2,5,40476.0,67800.0,Easy to read,Correct,Very confident,1,With the input values 70 and 80 the method returns a wrong answer "F"
r2p2s3,0,R_24qtz8oNgErKYy0,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42668.55502,42668.573469999996,1,B24,Spanish,Colombia,2,2,1,2,5,4,4,2,5,69525.0,77247.0,Easy to read,Correct,Very confident,1,The method doesn't accept duplicates even if the new password length is greater than 4 characters
r1p3s2,1,R_24qtz8oNgErKYy0,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42668.55502,42668.573469999996,1,B24,Spanish,Colombia,2,2,1,2,5,4,4,2,5,56993.0,48380.0,Neutral,Correct,Very confident,1,nan
r2p3s4,0,R_24qtz8oNgErKYy0,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42668.55502,42668.573469999996,1,B24,Spanish,Colombia,2,2,1,2,5,4,4,2,5,37915.0,40595.0,Easy to read,Correct,Very confident,1,If the input is an empty array the method throws an exception
r1p4s1,1,R_24qtz8oNgErKYy0,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42668.55502,42668.573469999996,1,B24,Spanish,Colombia,2,2,1,2,5,4,4,2,5,14846.0,14126.0,Very easy to read,Correct,Very confident,1,nan
r2p4s2,1,R_24qtz8oNgErKYy0,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42668.55502,42668.573469999996,1,B24,Spanish,Colombia,2,2,1,2,5,4,4,2,5,67988.0,32809.0,Neutral,Correct,Very confident,1,nan
r1p1s4,0,R_2q2wg9a6r4o29nU,Default Response Set,Anonymous,nan,nan,168.176.239.33,0,42683.55098,42683.57675,1,1032486761,Spanish,Colombia,2,2,1,2,2,3,2,1,5,135694.0,20417.0,Neutral,Correct,Somewhat confident,1,nan
r2p1s1,1,R_2q2wg9a6r4o29nU,Default Response Set,Anonymous,nan,nan,168.176.239.33,0,42683.55098,42683.57675,1,1032486761,Spanish,Colombia,2,2,1,2,2,3,2,1,5,204693.0,61806.0,Neutral,Incorrect,Neutral,1,nan
r1p2s3,0,R_2q2wg9a6r4o29nU,Default Response Set,Anonymous,nan,nan,168.176.239.33,0,42683.55098,42683.57675,1,1032486761,Spanish,Colombia,2,2,1,2,2,3,2,1,5,58000.0,38400.0,Easy to read,Correct,Very confident,1,nan
r2p2s3,0,R_2q2wg9a6r4o29nU,Default Response Set,Anonymous,nan,nan,168.176.239.33,0,42683.55098,42683.57675,1,1032486761,Spanish,Colombia,2,2,1,2,2,3,2,1,5,244639.0,130452.0,Difficult to read,Incorrect,Neutral,1,when assigning the newpass variable the same oldpass is happening.
r1p3s2,1,R_2q2wg9a6r4o29nU,Default Response Set,Anonymous,nan,nan,168.176.239.33,0,42683.55098,42683.57675,1,1032486761,Spanish,Colombia,2,2,1,2,2,3,2,1,5,100639.0,19297.0,Neutral,Correct,Somewhat confident,1,nan
r2p3s4,0,R_2q2wg9a6r4o29nU,Default Response Set,Anonymous,nan,nan,168.176.239.33,0,42683.55098,42683.57675,1,1032486761,Spanish,Colombia,2,2,1,2,2,3,2,1,5,52796.0,71190.0,Easy to read,Incorrect,Very confident,0,nan
r1p4s1,1,R_2q2wg9a6r4o29nU,Default Response Set,Anonymous,nan,nan,168.176.239.33,0,42683.55098,42683.57675,1,1032486761,Spanish,Colombia,2,2,1,2,2,3,2,1,5,30695.0,17658.0,Very easy to read,Correct,Somewhat confident,1,nan
r2p4s2,1,R_2q2wg9a6r4o29nU,Default Response Set,Anonymous,nan,nan,168.176.239.33,0,42683.55098,42683.57675,1,1032486761,Spanish,Colombia,2,2,1,2,2,3,2,1,5,129940.0,124838.0,Easy to read,Incorrect,Not very confident,1,nan
r1p1s4,0,R_1fdxsuPfINSC9pK,Default Response Set,Anonymous,nan,nan,186.28.80.192,0,42715.839680000005,42715.89071,1,B151,Spanish,Colombia,2,2,2,1,4,2,2,1,7,390180.0,78210.0,Easy to read,Correct,Very confident,1,Sentences are not mutually exclusive
r2p1s1,1,R_1fdxsuPfINSC9pK,Default Response Set,Anonymous,nan,nan,186.28.80.192,0,42715.839680000005,42715.89071,1,B151,Spanish,Colombia,2,2,2,1,4,2,2,1,7,379071.0,36693.0,Easy to read,Correct,Very confident,1,nan
r1p2s3,0,R_1fdxsuPfINSC9pK,Default Response Set,Anonymous,nan,nan,186.28.80.192,0,42715.839680000005,42715.89071,1,B151,Spanish,Colombia,2,2,2,1,4,2,2,1,7,229177.0,64211.0,Easy to read,Correct,Very confident,1,Bad use of operators
r2p2s3,0,R_1fdxsuPfINSC9pK,Default Response Set,Anonymous,nan,nan,186.28.80.192,0,42715.839680000005,42715.89071,1,B151,Spanish,Colombia,2,2,2,1,4,2,2,1,7,304606.0,326348.0,Easy to read,Incorrect,Somewhat confident,1,It is not correct because doesn't compare old and new passwords characters after user type the new one
r1p3s2,1,R_1fdxsuPfINSC9pK,Default Response Set,Anonymous,nan,nan,186.28.80.192,0,42715.839680000005,42715.89071,1,B151,Spanish,Colombia,2,2,2,1,4,2,2,1,7,237606.0,17644.0,Easy to read,Correct,Somewhat confident,1,nan
r2p3s4,0,R_1fdxsuPfINSC9pK,Default Response Set,Anonymous,nan,nan,186.28.80.192,0,42715.839680000005,42715.89071,1,B151,Spanish,Colombia,2,2,2,1,4,2,2,1,7,217247.0,95114.0,Very easy to read,Correct,Somewhat confident,0,nan
r1p4s1,1,R_1fdxsuPfINSC9pK,Default Response Set,Anonymous,nan,nan,186.28.80.192,0,42715.839680000005,42715.89071,1,B151,Spanish,Colombia,2,2,2,1,4,2,2,1,7,65017.0,75597.0,Very easy to read,Correct,Very confident,1,nan
r2p4s2,1,R_1fdxsuPfINSC9pK,Default Response Set,Anonymous,nan,nan,186.28.80.192,0,42715.839680000005,42715.89071,1,B151,Spanish,Colombia,2,2,2,1,4,2,2,1,7,157050.0,236046.0,Very easy to read,Correct,Not very confident,1,nan
r1p1s4,0,R_1LFEaiRySEBh9uj,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42766.532210000005,42766.55874,1,B298,Spanish,Colombia,2,2,1,2,4,3,2,2,5,88149.0,42977.0,Very easy to read,Correct,Somewhat confident,0,nan
r2p1s1,1,R_1LFEaiRySEBh9uj,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42766.532210000005,42766.55874,1,B298,Spanish,Colombia,2,2,1,2,4,3,2,2,5,239995.0,29373.0,Very easy to read,Incorrect,Somewhat confident,1,nan
r1p2s3,0,R_1LFEaiRySEBh9uj,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42766.532210000005,42766.55874,1,B298,Spanish,Colombia,2,2,1,2,4,3,2,2,5,66099.0,14993.0,Very easy to read,Correct,Very confident,0,nan
r2p2s3,0,R_1LFEaiRySEBh9uj,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42766.532210000005,42766.55874,1,B298,Spanish,Colombia,2,2,1,2,4,3,2,2,5,310950.0,158512.0,Neutral,Incorrect,Not very confident,1,I am not sure about this but I think that changing the values ​​of the new and valid password will leave the while method since both conditions become false so that the program would exit and therefore the program would end
r1p3s2,1,R_1LFEaiRySEBh9uj,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42766.532210000005,42766.55874,1,B298,Spanish,Colombia,2,2,1,2,4,3,2,2,5,92663.0,41696.0,Difficult to read,Correct,Neutral,1,nan
r2p3s4,0,R_1LFEaiRySEBh9uj,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42766.532210000005,42766.55874,1,B298,Spanish,Colombia,2,2,1,2,4,3,2,2,5,56871.0,51905.0,Very easy to read,Incorrect,Neutral,0,nan
r1p4s1,1,R_1LFEaiRySEBh9uj,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42766.532210000005,42766.55874,1,B298,Spanish,Colombia,2,2,1,2,4,3,2,2,5,25211.0,14165.0,Very easy to read,Correct,Somewhat confident,1,nan
r2p4s2,1,R_1LFEaiRySEBh9uj,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42766.532210000005,42766.55874,1,B298,Spanish,Colombia,2,2,1,2,4,3,2,2,5,154713.0,45279.0,Easy to read,Correct,Neutral,1,nan
r1p1s4,0,R_daOs6GNV6uVqg8x,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42766.532999999996,42766.55906,1,B321,Spanish,Colombia,2,1,1,2,4,3,3,2,5,66908.0,77540.0,Neutral,Correct,Somewhat confident,1,you should be able to verify the numbers at the same time as in the third conditional taking each as a comparator three times
r2p1s1,1,R_daOs6GNV6uVqg8x,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42766.532999999996,42766.55906,1,B321,Spanish,Colombia,2,1,1,2,4,3,3,2,5,140419.0,62166.0,Easy to read,Correct,Somewhat confident,1,nan
r1p2s3,0,R_daOs6GNV6uVqg8x,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42766.532999999996,42766.55906,1,B321,Spanish,Colombia,2,1,1,2,4,3,3,2,5,71867.0,87367.0,Very easy to read,Correct,Somewhat confident,1,the sets are closed for some values ​​the conditionals have conflict
r2p2s3,0,R_daOs6GNV6uVqg8x,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42766.532999999996,42766.55906,1,B321,Spanish,Colombia,2,1,1,2,4,3,3,2,5,207425.0,71497.0,Difficult to read,Correct,Not very confident,1,the cycle is infinite
r1p3s2,1,R_daOs6GNV6uVqg8x,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42766.532999999996,42766.55906,1,B321,Spanish,Colombia,2,1,1,2,4,3,3,2,5,154363.0,35993.0,Easy to read,Incorrect,Neutral,1,nan
r2p3s4,0,R_daOs6GNV6uVqg8x,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42766.532999999996,42766.55906,1,B321,Spanish,Colombia,2,1,1,2,4,3,3,2,5,61055.0,34244.0,Very easy to read,Incorrect,Very confident,0,nan
r1p4s1,1,R_daOs6GNV6uVqg8x,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42766.532999999996,42766.55906,1,B321,Spanish,Colombia,2,1,1,2,4,3,3,2,5,59259.0,26307.0,Easy to read,Correct,Very confident,1,nan
r2p4s2,1,R_daOs6GNV6uVqg8x,Default Response Set,Anonymous,nan,nan,168.176.239.35,0,42766.532999999996,42766.55906,1,B321,Spanish,Colombia,2,1,1,2,4,3,3,2,5,106056.0,44376.0,Neutral,Incorrect,Somewhat confident,1,nan
r1p1s4,0,R_1LS83vr1CNFKs30,Default Response Set,Anonymous,nan,nan,186.116.64.24,0,42773.39385,42773.43727,1,B330,Spanish,Colombia,2,2,2,1,2,4,2,2,6,126628.0,103530.0,Very easy to read,Incorrect,Neutral,0,nan
r2p1s1,1,R_1LS83vr1CNFKs30,Default Response Set,Anonymous,nan,nan,186.116.64.24,0,42773.39385,42773.43727,1,B330,Spanish,Colombia,2,2,2,1,2,4,2,2,6,416868.0,84777.0,Difficult to read,Correct,Neutral,1,nan
r1p2s3,0,R_1LS83vr1CNFKs30,Default Response Set,Anonymous,nan,nan,186.116.64.24,0,42773.39385,42773.43727,1,B330,Spanish,Colombia,2,2,2,1,2,4,2,2,6,148440.0,137046.0,Neutral,Incorrect,Neutral,0,nan
r2p2s3,0,R_1LS83vr1CNFKs30,Default Response Set,Anonymous,nan,nan,186.116.64.24,0,42773.39385,42773.43727,1,B330,Spanish,Colombia,2,2,2,1,2,4,2,2,6,348762.0,111917.0,Neutral,Incorrect,Neutral,0,nan
r1p3s2,1,R_1LS83vr1CNFKs30,Default Response Set,Anonymous,nan,nan,186.116.64.24,0,42773.39385,42773.43727,1,B330,Spanish,Colombia,2,2,2,1,2,4,2,2,6,136290.0,42488.0,Easy to read,Correct,Neutral,1,nan
r2p3s4,0,R_1LS83vr1CNFKs30,Default Response Set,Anonymous,nan,nan,186.116.64.24,0,42773.39385,42773.43727,1,B330,Spanish,Colombia,2,2,2,1,2,4,2,2,6,121990.0,98302.0,Easy to read,Incorrect,Neutral,0,nan
r1p4s1,1,R_1LS83vr1CNFKs30,Default Response Set,Anonymous,nan,nan,186.116.64.24,0,42773.39385,42773.43727,1,B330,Spanish,Colombia,2,2,2,1,2,4,2,2,6,137450.0,41537.0,Easy to read,Correct,Neutral,1,nan
r2p4s2,1,R_1LS83vr1CNFKs30,Default Response Set,Anonymous,nan,nan,186.116.64.24,0,42773.39385,42773.43727,1,B330,Spanish,Colombia,2,2,2,1,2,4,2,2,6,83754.0,166885.0,Easy to read,Incorrect,Neutral,1,nan
r1p1s4,0,R_1f10gg6dNdkHuxU,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42774.54551,42774.57736,1,B362,Spanish,Colombia,2,2,1,2,5,3,3,3,5,156321.0,28155.0,Difficult to read,Incorrect,Very confident,0,nan
r2p1s1,1,R_1f10gg6dNdkHuxU,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42774.54551,42774.57736,1,B362,Spanish,Colombia,2,2,1,2,5,3,3,3,5,287298.0,55509.0,Neutral,Incorrect,Somewhat confident,1,nan
r1p2s3,0,R_1f10gg6dNdkHuxU,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42774.54551,42774.57736,1,B362,Spanish,Colombia,2,2,1,2,5,3,3,3,5,129772.0,24361.0,Easy to read,Correct,Very confident,0,nan
r2p2s3,0,R_1f10gg6dNdkHuxU,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42774.54551,42774.57736,1,B362,Spanish,Colombia,2,2,1,2,5,3,3,3,5,256313.0,285574.0,Difficult to read,Correct,Somewhat confident,1,Because in the while loop the iterator i of the first for goes to the last position of the password then in the next for when it comes to accessing the position j = i + 1 the program will fail
r1p3s2,1,R_1f10gg6dNdkHuxU,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42774.54551,42774.57736,1,B362,Spanish,Colombia,2,2,1,2,5,3,3,3,5,134226.0,30608.0,Easy to read,Correct,Very confident,1,nan
r2p3s4,0,R_1f10gg6dNdkHuxU,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42774.54551,42774.57736,1,B362,Spanish,Colombia,2,2,1,2,5,3,3,3,5,122172.0,90258.0,Easy to read,Incorrect,Very confident,1,The do ... while becomes an infinite loop when it encounters any number less than or equal to 0
r1p4s1,1,R_1f10gg6dNdkHuxU,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42774.54551,42774.57736,1,B362,Spanish,Colombia,2,2,1,2,5,3,3,3,5,27251.0,65549.0,Very easy to read,Correct,Very confident,1,nan
